tissue,AD_level,method,name,log2FC,FDR
ROS_DFC,AD_possible,edgeR prefilter,NC_001538.1_region_1_5153__ID=id0,0.275092224822215,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_015783.1_region_1_3725__ID=id0,0.24178611296879762,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_014079.1_region_1_3798__ID=id0,-0.1991345103906123,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_001798.2_region_1_154675__ID=id0,-0.07775217076863535,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_009333.1_region_1_137969__ID=id0,-0.10336324298111185,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_007906.1_region_1_7316__ID=id0,-0.16399885761127994,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_020810.1_region_1_11976__ID=id0,0.2060380696195111,0.6028368406223366
ROS_DFC,AD_possible,edgeR prefilter,NC_001405.1_region_1_35937__ID=id0,0.03980669808471358,0.8813815313377092
ROS_DFC,AD_possible,edgeR prefilter,NC_022518.1_region_1_9472__ID=id0,0.02881057922732303,0.8813815313377092
ROS_DFC,AD_possible,edgeR no prefilter,NC_014081.1_region_1_3748__ID=id0,0.48947710232025715,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001664.2_region_1_159322__ID=id0,0.26756910898464364,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001716.2_region_1_153080__ID=id0,0.32040548852245376,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_006273.2_region_1_235646__ID=id0,0.18003286751652658,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001348.1_region_1_124884__ID=id0,0.31986770317615915,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.060826511051480237,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_014083.1_region_1_3763__ID=id0,-0.29516638949883545,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_014079.1_region_1_3798__ID=id0,-0.24762528516802743,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001798.2_region_1_154675__ID=id0,-0.09021032620754176,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_009333.1_region_1_137969__ID=id0,-0.12536501672951655,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001538.1_region_1_5153__ID=id0,0.2651990626207765,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_015783.1_region_1_3725__ID=id0,0.2325061647163443,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_000898.1_region_1_162114__ID=id0,0.1559683821650405,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_007906.1_region_1_7316__ID=id0,-0.18478631083809996,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_001405.1_region_1_35937__ID=id0,0.18218879882634317,0.5171864208942489
ROS_DFC,AD_possible,edgeR no prefilter,NC_020810.1_region_1_11976__ID=id0,0.13313218785670064,0.748248905472805
ROS_DFC,AD_possible,edgeR no prefilter,NC_022518.1_region_1_9472__ID=id0,0.00209739389224996,0.9502703820217351
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_000898.1_region_1_162114__ID=id0,0.22114070386229273,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001348.1_region_1_124884__ID=id0,0.34559059048592033,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001405.1_region_1_35937__ID=id0,0.367891454072153,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001538.1_region_1_5153__ID=id0,0.22629665685075032,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001664.2_region_1_159322__ID=id0,0.38715624971542556,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001716.2_region_1_153080__ID=id0,0.43688712543086916,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001798.2_region_1_154675__ID=id0,-0.041411554201750925,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_001806.2_region_1_152222__ID=id0,-1.3716842929628828e-8,0.9999998026714484
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_006273.2_region_1_235646__ID=id0,0.1951257432910979,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_007906.1_region_1_7316__ID=id0,-0.15071813658815864,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_009333.1_region_1_137969__ID=id0,-0.10787961686518874,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_014079.1_region_1_3798__ID=id0,-0.28823126583025616,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_014081.1_region_1_3748__ID=id0,0.27802087695632344,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_014083.1_region_1_3763__ID=id0,-0.22656172566470353,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_015783.1_region_1_3725__ID=id0,0.13545353417324232,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_020810.1_region_1_11976__ID=id0,0.19482846169472967,0.8815031357046764
ROS_DFC,AD_possible,DESeq2 indepfilter,NC_022518.1_region_1_9472__ID=id0,-0.02101378035183864,0.9999998026714484
ROS_DFC,AD_possible,DESeq2 prefilter,NC_000898.1_region_1_162114__ID=id0,0.22132860484679964,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001348.1_region_1_124884__ID=id0,0.3450606888457182,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001405.1_region_1_35937__ID=id0,0.36551908782760334,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001538.1_region_1_5153__ID=id0,0.22750814353493032,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001664.2_region_1_159322__ID=id0,0.3863997094189134,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001716.2_region_1_153080__ID=id0,0.4365815569869098,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001798.2_region_1_154675__ID=id0,-0.04072610756008483,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_001806.2_region_1_152222__ID=id0,-1.2740662116905909e-8,0.999999805144782
ROS_DFC,AD_possible,DESeq2 prefilter,NC_006273.2_region_1_235646__ID=id0,0.19545299866408045,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_007906.1_region_1_7316__ID=id0,-0.15150289462453068,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_009333.1_region_1_137969__ID=id0,-0.10530639503237404,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_014079.1_region_1_3798__ID=id0,-0.28992346536729874,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_014081.1_region_1_3748__ID=id0,0.2780886354279711,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_014083.1_region_1_3763__ID=id0,-0.22654007873622362,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_015783.1_region_1_3725__ID=id0,0.13468083005842174,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_020810.1_region_1_11976__ID=id0,0.19763833457636537,0.8929430763579922
ROS_DFC,AD_possible,DESeq2 prefilter,NC_022518.1_region_1_9472__ID=id0,-0.019441070095662122,0.999999805144782
MAP_DFC,AD_definite,voom+limma no prefilter,NC_020810.1_region_1_11976__ID=id0,0.14092621516927561,0.4314036397307721
MAP_DFC,AD_definite,voom+limma no prefilter,NC_009333.1_region_1_137969__ID=id0,0.22703363967170453,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_000898.1_region_1_162114__ID=id0,0.07272105507877669,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.08200913167998942,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_001798.2_region_1_154675__ID=id0,-0.019773321191613125,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_006273.2_region_1_235646__ID=id0,0.13431231088619633,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_001664.2_region_1_159322__ID=id0,-0.04279036004695014,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_001806.2_region_1_152222__ID=id0,0.029200723001832074,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_014079.1_region_1_3798__ID=id0,-0.01941556530126398,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_001405.1_region_1_35937__ID=id0,-0.04774481173343581,0.9901973337185577
MAP_DFC,AD_definite,voom+limma no prefilter,NC_014083.1_region_1_3763__ID=id0,0.0010414046689430911,0.9901973337185577
MAP_DFC,AD_definite,voom+limma prefilter,NC_001405.1_region_1_35937__ID=id0,-0.1456110800286483,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_014083.1_region_1_3763__ID=id0,-0.16388623583357287,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_009333.1_region_1_137969__ID=id0,0.16615730534156015,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_001664.2_region_1_159322__ID=id0,-0.10722529475352083,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_000898.1_region_1_162114__ID=id0,0.08228043906135696,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_001716.2_region_1_153080__ID=id0,0.0356829090920483,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_001798.2_region_1_154675__ID=id0,-0.022327295802006653,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_020810.1_region_1_11976__ID=id0,-0.012704787741613544,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_014079.1_region_1_3798__ID=id0,-0.00845556837210637,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_006273.2_region_1_235646__ID=id0,0.025926738533071703,0.9500345011109234
MAP_DFC,AD_definite,voom+limma prefilter,NC_001806.2_region_1_152222__ID=id0,0.008420777341378916,0.9500345011109234
MAP_DFC,AD_definite,edgeR prefilter,NC_001405.1_region_1_35937__ID=id0,-0.7601903133282649,0.009642296052357042
MAP_DFC,AD_definite,edgeR prefilter,NC_014083.1_region_1_3763__ID=id0,-0.5820355388475104,0.600159644504906
MAP_DFC,AD_definite,edgeR prefilter,NC_001664.2_region_1_159322__ID=id0,-0.2078230734522406,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_001798.2_region_1_154675__ID=id0,-0.12094914644271801,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_000898.1_region_1_162114__ID=id0,-0.1644619149070878,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_014079.1_region_1_3798__ID=id0,-0.2476301478670377,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_009333.1_region_1_137969__ID=id0,-0.09212914073648218,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_006273.2_region_1_235646__ID=id0,-0.06688618797627725,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_020810.1_region_1_11976__ID=id0,-0.1322585865147054,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_001806.2_region_1_152222__ID=id0,-0.040295567788907735,0.7457498998003553
MAP_DFC,AD_definite,edgeR prefilter,NC_001716.2_region_1_153080__ID=id0,-0.07033311257444545,0.7457498998003553
MAP_DFC,AD_definite,edgeR no prefilter,NC_001405.1_region_1_35937__ID=id0,-0.6956309256527524,0.023174458146895515
MAP_DFC,AD_definite,edgeR no prefilter,NC_014083.1_region_1_3763__ID=id0,-0.48721579152355216,0.9574470483691709
MAP_DFC,AD_definite,edgeR no prefilter,NC_014079.1_region_1_3798__ID=id0,-0.18397440982728586,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_001664.2_region_1_159322__ID=id0,-0.12187626687208647,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.07475307760287234,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_001806.2_region_1_152222__ID=id0,0.02840467339067711,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_020810.1_region_1_11976__ID=id0,-0.05398972323919842,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_001798.2_region_1_154675__ID=id0,-0.01953715880768313,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_006273.2_region_1_235646__ID=id0,0.013215929062176451,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.01757103212838531,0.9999746797866982
MAP_DFC,AD_definite,edgeR no prefilter,NC_009333.1_region_1_137969__ID=id0,5.835336786901383e-4,0.9999746797866982
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_000898.1_region_1_162114__ID=id0,0.12124529082671358,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_001405.1_region_1_35937__ID=id0,-0.7731672379937988,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_001664.2_region_1_159322__ID=id0,0.11893125153407788,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_001716.2_region_1_153080__ID=id0,-0.17744052645265262,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_001798.2_region_1_154675__ID=id0,-0.021296903002527783,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_001806.2_region_1_152222__ID=id0,-6.034050207424206e-8,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_006273.2_region_1_235646__ID=id0,0.16654157184441445,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_009333.1_region_1_137969__ID=id0,0.0046775597686158285,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_014079.1_region_1_3798__ID=id0,-0.07371795478241658,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_014083.1_region_1_3763__ID=id0,-0.34103698181406544,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 indepfilter,NC_020810.1_region_1_11976__ID=id0,-0.3962810337942688,0.9999994197057585
MAP_DFC,AD_definite,DESeq2 prefilter,NC_000898.1_region_1_162114__ID=id0,0.12230424856111898,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_001405.1_region_1_35937__ID=id0,-0.7755483900828904,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_001664.2_region_1_159322__ID=id0,0.1235426621029429,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_001716.2_region_1_153080__ID=id0,-0.177385975585389,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_001798.2_region_1_154675__ID=id0,-0.023940321799742856,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_001806.2_region_1_152222__ID=id0,-4.6912855711551054e-8,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_006273.2_region_1_235646__ID=id0,0.16600673623988915,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_009333.1_region_1_137969__ID=id0,0.00410116889781001,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_014079.1_region_1_3798__ID=id0,-0.0700438196170822,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_014083.1_region_1_3763__ID=id0,-0.33098102902267557,0.9999994750068891
MAP_DFC,AD_definite,DESeq2 prefilter,NC_020810.1_region_1_11976__ID=id0,-0.40272198041477986,0.9999994750068891
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001348.1_region_1_124884__ID=id0,-0.6598194932651724,1.0029857506463997e-7
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.27980431352454627,0.2536422677784131
MAP_DFC,AD_likely,voom+limma no prefilter,NC_014079.1_region_1_3798__ID=id0,0.2567957752976042,0.2536422677784131
MAP_DFC,AD_likely,voom+limma no prefilter,NC_022518.1_region_1_9472__ID=id0,-0.23340098667347142,0.2536422677784131
MAP_DFC,AD_likely,voom+limma no prefilter,NC_000898.1_region_1_162114__ID=id0,0.11704134663746982,0.7709673356701223
MAP_DFC,AD_likely,voom+limma no prefilter,NC_014083.1_region_1_3763__ID=id0,0.18580362182185617,0.2536422677784131
MAP_DFC,AD_likely,voom+limma no prefilter,NC_009333.1_region_1_137969__ID=id0,0.11273270915675582,0.7709673356701223
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001802.1_region_1_9181__ID=id0,-0.05621976191691225,0.2536422677784131
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001798.2_region_1_154675__ID=id0,0.05644797573704219,0.7754119515614158
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001664.2_region_1_159322__ID=id0,-0.006682824488990491,0.9626726234185508
MAP_DFC,AD_likely,voom+limma no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.04857488718642333,0.8737370238462564
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001806.2_region_1_152222__ID=id0,0.03685113972037657,0.7754119515614158
MAP_DFC,AD_likely,voom+limma no prefilter,NC_001405.1_region_1_35937__ID=id0,-0.11006587142520985,0.4758817428728378
MAP_DFC,AD_likely,voom+limma no prefilter,NC_007605.1_region_1_171823__ID=id0,-0.06578392250586163,0.7754119515614158
MAP_DFC,AD_likely,voom+limma no prefilter,NC_007906.1_region_1_7316__ID=id0,-0.07609023709887808,0.7709673356701223
MAP_DFC,AD_likely,voom+limma no prefilter,NC_015783.1_region_1_3725__ID=id0,0.049901107985681925,0.7709673356701223
MAP_DFC,AD_likely,voom+limma no prefilter,NC_020810.1_region_1_11976__ID=id0,0.007295306740504159,0.9626726234185508
MAP_DFC,AD_likely,voom+limma no prefilter,NC_006430.1_region_1_15246__ID=id0,0.018047171260936246,0.7709673356701223
MAP_DFC,AD_likely,voom+limma prefilter,NC_001348.1_region_1_124884__ID=id0,-0.4212546435904967,0.0066540129205324115
MAP_DFC,AD_likely,voom+limma prefilter,NC_001716.2_region_1_153080__ID=id0,-0.2923190960548787,0.26947684362926316
MAP_DFC,AD_likely,voom+limma prefilter,NC_014079.1_region_1_3798__ID=id0,0.22619732402521553,0.26947684362926316
MAP_DFC,AD_likely,voom+limma prefilter,NC_001802.1_region_1_9181__ID=id0,-0.039790942552220265,0.26947684362926316
MAP_DFC,AD_likely,voom+limma prefilter,NC_001405.1_region_1_35937__ID=id0,-0.15685469697049914,0.26947684362926316
MAP_DFC,AD_likely,voom+limma prefilter,NC_006273.2_region_1_235646__ID=id0,-0.15666655266338547,0.5706063732629468
MAP_DFC,AD_likely,voom+limma prefilter,NC_009333.1_region_1_137969__ID=id0,0.1002931239770728,0.7846017965617548
MAP_DFC,AD_likely,voom+limma prefilter,NC_000898.1_region_1_162114__ID=id0,0.09335095031121338,0.7846017965617548
MAP_DFC,AD_likely,voom+limma prefilter,NC_020810.1_region_1_11976__ID=id0,0.11553868173671411,0.46062540068589874
MAP_DFC,AD_likely,voom+limma prefilter,NC_001798.2_region_1_154675__ID=id0,0.06154392649147322,0.7846017965617548
MAP_DFC,AD_likely,voom+limma prefilter,NC_001664.2_region_1_159322__ID=id0,-7.937707246661319e-4,0.995748193741687
MAP_DFC,AD_likely,voom+limma prefilter,NC_022518.1_region_1_9472__ID=id0,-0.16020453454092465,0.5026658636856934
MAP_DFC,AD_likely,voom+limma prefilter,NC_001806.2_region_1_152222__ID=id0,0.03743655162343407,0.7846017965617548
MAP_DFC,AD_likely,voom+limma prefilter,NC_014083.1_region_1_3763__ID=id0,-0.10781350778857979,0.5822351051699861
MAP_DFC,AD_likely,voom+limma prefilter,NC_007605.1_region_1_171823__ID=id0,0.0012817845026846797,0.995748193741687
MAP_DFC,AD_likely,voom+limma prefilter,NC_007906.1_region_1_7316__ID=id0,-0.027468217684080365,0.8982510286929855
MAP_DFC,AD_likely,voom+limma prefilter,NC_006430.1_region_1_15246__ID=id0,-0.006722311741995668,0.7846017965617548
MAP_DFC,AD_likely,voom+limma prefilter,NC_015783.1_region_1_3725__ID=id0,0.008150252828173166,0.995748193741687
MAP_DFC,AD_likely,edgeR prefilter,NC_001802.1_region_1_9181__ID=id0,-0.5570855951482356,0.09614183601922748
MAP_DFC,AD_likely,edgeR prefilter,NC_001405.1_region_1_35937__ID=id0,-0.5012679003674682,0.1352176222990742
MAP_DFC,AD_likely,edgeR prefilter,NC_014083.1_region_1_3763__ID=id0,-0.4339123627335588,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_001716.2_region_1_153080__ID=id0,-0.19000808060352412,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_009333.1_region_1_137969__ID=id0,-0.134599545545763,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_006273.2_region_1_235646__ID=id0,-0.09270800666861362,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_000898.1_region_1_162114__ID=id0,-0.11457156157118852,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_001798.2_region_1_154675__ID=id0,-0.04836559075290024,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_001664.2_region_1_159322__ID=id0,-0.06575743494694906,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_007605.1_region_1_171823__ID=id0,0.1209912171259716,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_001806.2_region_1_152222__ID=id0,-0.02846961351329584,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_006430.1_region_1_15246__ID=id0,-0.36357304097528337,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_014079.1_region_1_3798__ID=id0,-0.10622979936983404,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_001348.1_region_1_124884__ID=id0,-0.10766942904620629,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_007906.1_region_1_7316__ID=id0,-0.006588933468952156,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_022518.1_region_1_9472__ID=id0,-0.09611985522400074,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_015783.1_region_1_3725__ID=id0,0.022649341909119443,0.99350835206257
MAP_DFC,AD_likely,edgeR prefilter,NC_020810.1_region_1_11976__ID=id0,-0.012884033643786564,0.99350835206257
MAP_DFC,AD_likely,edgeR no prefilter,NC_001802.1_region_1_9181__ID=id0,-0.6064691736122959,0.06864730406205101
MAP_DFC,AD_likely,edgeR no prefilter,NC_001405.1_region_1_35937__ID=id0,-0.41562431318760396,0.312687677841804
MAP_DFC,AD_likely,edgeR no prefilter,NC_014083.1_region_1_3763__ID=id0,-0.3596610878693225,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_006430.1_region_1_15246__ID=id0,-0.31344222038576053,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.13739930537740266,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.16954701291621757,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_009333.1_region_1_137969__ID=id0,-0.12121465787349135,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_001664.2_region_1_159322__ID=id0,-0.10338280447327795,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.09441109397994144,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_007605.1_region_1_171823__ID=id0,0.15230416540812525,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_015783.1_region_1_3725__ID=id0,0.10434433109906877,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_022518.1_region_1_9472__ID=id0,-0.09394726072107613,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_001798.2_region_1_154675__ID=id0,-0.020851172342981263,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_014079.1_region_1_3798__ID=id0,-0.05252326911946638,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.013474932962200408,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_007906.1_region_1_7316__ID=id0,0.044352690844144525,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_020810.1_region_1_11976__ID=id0,-0.04395943971659046,0.924904838017079
MAP_DFC,AD_likely,edgeR no prefilter,NC_001348.1_region_1_124884__ID=id0,-0.06590081905777503,0.924904838017079
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_000898.1_region_1_162114__ID=id0,0.0750379265937071,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001348.1_region_1_124884__ID=id0,-0.1260518629720855,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001405.1_region_1_35937__ID=id0,-0.642849130021609,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001664.2_region_1_159322__ID=id0,0.19438867825447148,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001716.2_region_1_153080__ID=id0,-0.3920700206050184,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001798.2_region_1_154675__ID=id0,-0.04538244104937689,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001802.1_region_1_9181__ID=id0,0.13819762111335893,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_001806.2_region_1_152222__ID=id0,-6.155446819284297e-9,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_006273.2_region_1_235646__ID=id0,-0.1870063167113089,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_006430.1_region_1_15246__ID=id0,0.2995769349468107,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_007605.1_region_1_171823__ID=id0,0.41338398998637643,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_007906.1_region_1_7316__ID=id0,-0.042867283254163606,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_009333.1_region_1_137969__ID=id0,-0.1486851107367764,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_014079.1_region_1_3798__ID=id0,0.03982274060671675,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_014083.1_region_1_3763__ID=id0,-0.2916665555687811,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_015783.1_region_1_3725__ID=id0,0.04376889805783881,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_020810.1_region_1_11976__ID=id0,-0.4584637667036585,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 indepfilter,NC_022518.1_region_1_9472__ID=id0,0.14984826549303615,0.9999999218492251
MAP_DFC,AD_likely,DESeq2 prefilter,NC_000898.1_region_1_162114__ID=id0,0.07535600951058265,0.99999992809144
MAP_DFC,AD_likely,DESeq2 prefilter,NC_001348.1_region_1_124884__ID=id0,-0.11611361249279253,0.99999992809144
