tissue,AD_level,method,name,sx,sy,lx,ly
MAP_DFC,AD_possible,no prefilter,NC_011506.2_region_1_2693__ID=id0,-0.9955160467760216,0.26173355791191777,-0.9696922502574523,0.4094501171303782
MAP_DFC,AD_possible,no prefilter,NC_011507.2_region_1_3302__ID=id0,-0.9955160467760216,0.26356744949646677,-0.9691795516906367,0.4117239372826049
MAP_DFC,AD_possible,no prefilter,NC_011510.2_region_1_2362__ID=id0,-0.9995802832160372,0.08101910692837157,-0.968605129265729,0.4142715029872621
MAP_DFC,AD_possible,no prefilter,NC_012777.1_region_1_7163__ID=id0,-0.9885594650120808,0.35456404780917333,-0.9678629264691807,0.4175631752973927
MAP_DFC,AD_possible,no prefilter,NC_012959.1_region_1_34920__ID=id0,-0.9723391947148592,0.42755426321067647,-0.9676178568059974,0.4186500602136245
MAP_DFC,AD_possible,no prefilter,NC_014068.1_region_1_2910__ID=id0,-0.9830706640419926,0.39193515524547007,-0.9634063082583602,0.4373282945203406
MAP_DFC,AD_possible,no prefilter,NC_014069.1_region_1_3690__ID=id0,-0.9568708417706873,0.46086278007194237,-0.9631274910709244,0.43856484983883165
MAP_DFC,AD_possible,no prefilter,NC_014070.1_region_1_2878__ID=id0,-0.9970509321930372,0.21518711580154812,-0.9602571357459873,0.45129488694900205
MAP_DFC,AD_possible,no prefilter,NC_014071.1_region_1_2797__ID=id0,-0.9508138991011101,0.48691585073697835,-0.9602021676354084,0.4515386707347463
MAP_DFC,AD_possible,no prefilter,NC_014073.1_region_1_3629__ID=id0,-0.9859884024983678,0.3586109753449767,-0.9586574418070022,0.4583895358348993
MAP_DFC,AD_possible,no prefilter,NC_014074.1_region_1_3729__ID=id0,-0.9763517519101157,0.4212252616554431,-0.957597914974599,0.4630885414871033
MAP_DFC,AD_possible,no prefilter,NC_014075.1_region_1_3759__ID=id0,-0.9413629361242499,0.5035277039777192,-0.9568708417706873,0.46631311399462366
MAP_DFC,AD_possible,no prefilter,NC_014076.1_region_1_3770__ID=id0,-0.9815113268782021,0.39990031813671245,-0.9508138991011101,0.49317567846112537
MAP_DFC,AD_possible,no prefilter,NC_014078.1_region_1_3808__ID=id0,-0.9177597068039418,0.5957115154436831,-0.9481081315106756,0.4990100292740496
MAP_DFC,AD_possible,no prefilter,NC_014079.1_region_1_3798__ID=id0,-0.5108449070606831,0.8959579074161398,-0.9413629361242499,0.5135544551609031
MAP_DFC,AD_possible,no prefilter,NC_014080.1_region_1_3736__ID=id0,-0.9952189402154872,0.2725305207997117,-0.9409941755552573,0.5143496005137718
MAP_DFC,AD_possible,no prefilter,NC_014081.1_region_1_3748__ID=id0,-0.7962978618806389,0.6960438495971323,-0.9408171568744166,0.5147312996250025
MAP_DFC,AD_possible,no prefilter,NC_014082.1_region_1_2952__ID=id0,-0.9991885475510038,0.11157241412087789,-0.9363774103755382,0.5243045677380811
MAP_DFC,AD_possible,no prefilter,NC_014083.1_region_1_3763__ID=id0,-0.5970625697268837,0.8331698021033684,-0.9362744263863938,0.5245266284660265
MAP_DFC,AD_possible,no prefilter,NC_014084.1_region_1_3790__ID=id0,-0.9827983058198164,0.36376139668676705,-0.9339928258948618,0.5294463627882195
MAP_DFC,AD_possible,no prefilter,NC_014085.1_region_1_3371__ID=id0,-0.9841930688743865,0.3829121527401755,-0.9258082901746754,0.5470943872531767
